"id","semantic_key","check_type","subject_ids_json","result","witness_json","toolchain_json","recorded_at","status","metric_schema","metric_errors","metric_unique_ids","metric_resolving_xrefs","metric_pages","metric_fatal_errors","metric_undefined_references","metric_rerun_markers","record_json"
"urn:uuid:e8956149-f84e-5395-a35d-4936fa66aada","lebl.ra.qa.live-manifest.ra.v2.change-of-variables.opening","topology","[""urn:uuid:4e733f59-b73f-5da3-8214-5caf33da6c2c""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v2.change-of-variables.opening"",""sha256"":""sha256:5f27441faea53511b153dd1081d61900c73c48b1dfe4798d424e7e764078d149""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:e8956149-f84e-5395-a35d-4936fa66aada"",""note"":""independent mathematical, final natural formal id-ID/terminology, and strict topology/raw-math audits; one-time Indonesian field-usage terminology evidence revalidated against downloaded arXiv TeX and the 60-page Universitas Terbuka fallback PDF; exact OpenAI Codex gpt-5.6-sol, Ultra provenance retained in every reader driver; all 17 inline and both display payloads raw-byte identical; zero-error converter with 672 unique IDs and 952 resolved references; converged 235-page Volume II QA build; all fonts embedded, extraction clean, and physical page 151 visually inspected; receipt qa/builds/ra-id-volume2-change-vars-opening-20260823/BUILD_RECEIPT.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.live-manifest.ra.v2.change-of-variables.opening"",""status"":""active"",""subject_ids"":[""urn:uuid:4e733f59-b73f-5da3-8214-5caf33da6c2c""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v2.change-of-variables.opening"",""sha256"":""sha256:5f27441faea53511b153dd1081d61900c73c48b1dfe4798d424e7e764078d149""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:e8a175fa-3ec1-52a3-af08-efa5ddafff8b","lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u001144","topology","[""urn:uuid:d2afb603-3b8d-50ea-a129-b54774191c15""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u001144"",""sha256"":""sha256:2c28292e92b27a930c82b568cd173b438e10c424abb2ffc1eacbd5ada28f5df1""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:e8a175fa-3ec1-52a3-af08-efa5ddafff8b"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u001144"",""status"":""active"",""subject_ids"":[""urn:uuid:d2afb603-3b8d-50ea-a129-b54774191c15""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u001144"",""sha256"":""sha256:2c28292e92b27a930c82b568cd173b438e10c424abb2ffc1eacbd5ada28f5df1""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:e8aac019-916b-52d1-af6c-b98d2084a49b","lebl.ra.qa.live-manifest.ra.v6.3.logical.u000531","topology","[""urn:uuid:fd8992da-1856-59e0-b4bf-c1728a66fc41""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v6.3.logical.u000531"",""sha256"":""sha256:6baade392e9366278274556d22c4630262706d27923a86a989a07d6fbb5ca424""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:e8aac019-916b-52d1-af6c-b98d2084a49b"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.live-manifest.ra.v6.3.logical.u000531"",""status"":""active"",""subject_ids"":[""urn:uuid:fd8992da-1856-59e0-b4bf-c1728a66fc41""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v6.3.logical.u000531"",""sha256"":""sha256:6baade392e9366278274556d22c4630262706d27923a86a989a07d6fbb5ca424""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:e8b47b02-c949-5eaa-afbe-20bf9b7edee0","lebl.ca.qa.live-manifest.ca.v1.9.logical.u001056","topology","[""urn:uuid:ea2ce1da-51c0-5dd9-a016-23e73c8d93ce""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ca.v1.9.logical.u001056"",""sha256"":""sha256:2225527032033e52a1dfde6b3288186b0ab8f97a78abab3f92f24293c4af1152""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:e8b47b02-c949-5eaa-afbe-20bf9b7edee0"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ca.qa.live-manifest.ca.v1.9.logical.u001056"",""status"":""active"",""subject_ids"":[""urn:uuid:ea2ce1da-51c0-5dd9-a016-23e73c8d93ce""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ca.v1.9.logical.u001056"",""sha256"":""sha256:2225527032033e52a1dfde6b3288186b0ab8f97a78abab3f92f24293c4af1152""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:e8e06673-424b-5f63-aeac-a3f9fe090b1e","lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u000936","topology","[""urn:uuid:c893d0bc-1140-5683-9616-31db40e818bb""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u000936"",""sha256"":""sha256:9f529646a4072cdbdf036bfa176274407a447d58d8534af825b39819e0c5e91c""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:e8e06673-424b-5f63-aeac-a3f9fe090b1e"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u000936"",""status"":""active"",""subject_ids"":[""urn:uuid:c893d0bc-1140-5683-9616-31db40e818bb""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u000936"",""sha256"":""sha256:9f529646a4072cdbdf036bfa176274407a447d58d8534af825b39819e0c5e91c""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:e8e857d7-b5ad-56c3-8b07-543314ecea3c","lebl.ra.qa.live-manifest.ra.v6.3.logical.u001878","topology","[""urn:uuid:05de985c-6b79-5fb4-9f7f-99760f1110da""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v6.3.logical.u001878"",""sha256"":""sha256:3901917971e5193e88a0bdf6201b40034e361247e0a9aa85da0d89e14880c5f8""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:e8e857d7-b5ad-56c3-8b07-543314ecea3c"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.live-manifest.ra.v6.3.logical.u001878"",""status"":""active"",""subject_ids"":[""urn:uuid:05de985c-6b79-5fb4-9f7f-99760f1110da""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v6.3.logical.u001878"",""sha256"":""sha256:3901917971e5193e88a0bdf6201b40034e361247e0a9aa85da0d89e14880c5f8""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:e8e85bd4-bb76-59e7-8518-e58236bb55be","lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u000741","topology","[""urn:uuid:d4fda625-86cf-5ae6-b8e4-f109c6bf4bbf""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u000741"",""sha256"":""sha256:4e36b7e235b62bfbb809972552638aa116fd87f2c03ceb2e487481e74462cc6c""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:e8e85bd4-bb76-59e7-8518-e58236bb55be"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u000741"",""status"":""active"",""subject_ids"":[""urn:uuid:d4fda625-86cf-5ae6-b8e4-f109c6bf4bbf""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u000741"",""sha256"":""sha256:4e36b7e235b62bfbb809972552638aa116fd87f2c03ceb2e487481e74462cc6c""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:e90a15b4-077d-5a15-a8b1-b1110cd1ba07","lebl.ca.qa.live-manifest.ca.v1.9.logical.u000806","topology","[""urn:uuid:b528b129-1ebe-50d9-b4b1-2ce949527cbc""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ca.v1.9.logical.u000806"",""sha256"":""sha256:13a1f33b5f4164a121112120e5d15f9dbeddae34508663ceaf3baeac18da638a""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:e90a15b4-077d-5a15-a8b1-b1110cd1ba07"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ca.qa.live-manifest.ca.v1.9.logical.u000806"",""status"":""active"",""subject_ids"":[""urn:uuid:b528b129-1ebe-50d9-b4b1-2ce949527cbc""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ca.v1.9.logical.u000806"",""sha256"":""sha256:13a1f33b5f4164a121112120e5d15f9dbeddae34508663ceaf3baeac18da638a""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:e918132f-e2c9-5c65-ba33-43e21153b32a","lebl.ra.qa.live-manifest.ra.v6.3.logical.u000755","topology","[""urn:uuid:d60b4480-4571-56ad-8e77-d7cccb931048""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v6.3.logical.u000755"",""sha256"":""sha256:698e9ddc8da7c6ffdec39a33368ecae63a45f8ebe1fbd4e7617f7cc175566ae0""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:e918132f-e2c9-5c65-ba33-43e21153b32a"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.live-manifest.ra.v6.3.logical.u000755"",""status"":""active"",""subject_ids"":[""urn:uuid:d60b4480-4571-56ad-8e77-d7cccb931048""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v6.3.logical.u000755"",""sha256"":""sha256:698e9ddc8da7c6ffdec39a33368ecae63a45f8ebe1fbd4e7617f7cc175566ae0""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:e928577f-7174-5cb7-bff2-acb34013c43f","lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u000954","topology","[""urn:uuid:4a39bdb0-2969-5410-9cca-dc11b457d6d5""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u000954"",""sha256"":""sha256:9740c1a9baab4143fe0b0b0ba20fa96e83439f82e546468faac7ad77d456fb83""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:e928577f-7174-5cb7-bff2-acb34013c43f"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u000954"",""status"":""active"",""subject_ids"":[""urn:uuid:4a39bdb0-2969-5410-9cca-dc11b457d6d5""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u000954"",""sha256"":""sha256:9740c1a9baab4143fe0b0b0ba20fa96e83439f82e546468faac7ad77d456fb83""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:e950b430-bb88-50ea-9a0a-979e7b280801","lebl.ra.qa.live-manifest.ra.v6.3.logical.u001544","topology","[""urn:uuid:f70075ae-bc8e-5d8f-913e-55c570ad6a19""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v6.3.logical.u001544"",""sha256"":""sha256:8f57898ecf7fe388c63700c21d6c8bc8e38c9a52801a237a950814285a2cbb0a""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:e950b430-bb88-50ea-9a0a-979e7b280801"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.live-manifest.ra.v6.3.logical.u001544"",""status"":""active"",""subject_ids"":[""urn:uuid:f70075ae-bc8e-5d8f-913e-55c570ad6a19""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:ra.v6.3.logical.u001544"",""sha256"":""sha256:8f57898ecf7fe388c63700c21d6c8bc8e38c9a52801a237a950814285a2cbb0a""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:e9534ee8-6d25-5a60-aeda-a6f6e675873f","lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u001473","topology","[""urn:uuid:5e4103da-7d82-5daf-91dd-c0e9d56f566a""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u001473"",""sha256"":""sha256:ace7fb75258effb10ffe1ff7dd78b5936d13097de0dcabe7dc04a72b17cce1b7""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:e9534ee8-6d25-5a60-aeda-a6f6e675873f"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u001473"",""status"":""active"",""subject_ids"":[""urn:uuid:5e4103da-7d82-5daf-91dd-c0e9d56f566a""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u001473"",""sha256"":""sha256:ace7fb75258effb10ffe1ff7dd78b5936d13097de0dcabe7dc04a72b17cce1b7""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:e9560794-499d-54fc-886c-1703a628ea84","lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u001121","topology","[""urn:uuid:90a54892-d95b-5ca6-a717-9f2da03c18eb""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u001121"",""sha256"":""sha256:f9e6fd8494c7a11e43c6f2a02db384019a900015ad22fff44f59b2960b391de3""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:e9560794-499d-54fc-886c-1703a628ea84"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u001121"",""status"":""active"",""subject_ids"":[""urn:uuid:90a54892-d95b-5ca6-a717-9f2da03c18eb""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u001121"",""sha256"":""sha256:f9e6fd8494c7a11e43c6f2a02db384019a900015ad22fff44f59b2960b391de3""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:e957a8c7-1a51-590a-9ada-00e836b8ad73","lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u001108","topology","[""urn:uuid:bd5c4197-3593-59f3-bbde-4efa2cbd4e08""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u001108"",""sha256"":""sha256:8b8a509770f03058726384a0434825b1a61a25bdbad62806aa19c8f5df4cf0be""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:e957a8c7-1a51-590a-9ada-00e836b8ad73"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u001108"",""status"":""active"",""subject_ids"":[""urn:uuid:bd5c4197-3593-59f3-bbde-4efa2cbd4e08""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u001108"",""sha256"":""sha256:8b8a509770f03058726384a0434825b1a61a25bdbad62806aa19c8f5df4cf0be""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
"urn:uuid:e96ca997-f57e-5f26-83da-bab2096b0ba2","lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u000970","topology","[""urn:uuid:f5eb1345-80e9-5767-8da7-3287fc0fc924""]","pass","{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u000970"",""sha256"":""sha256:0e4b551c6b751350cae7fd65846409f7c97aa96691e35ebbfc6fb9614a3cfe52""}","[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""]","2026-08-31T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:e96ca997-f57e-5f26-83da-bab2096b0ba2"",""note"":""qa/parallel_qa_20260830/BACKEND_COMPLETE_R006_R007_R008_20260830.md"",""record_type"":""qa_event"",""recorded_at"":""2026-08-31T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.diffyqs.qa.live-manifest.diffyqs.v6.11.logical.u000970"",""status"":""active"",""subject_ids"":[""urn:uuid:f5eb1345-80e9-5767-8da7-3287fc0fc924""],""supersedes_id"":null,""toolchain"":[""bounded unit QA"",""OpenAI Codex gpt-5.6-sol, Ultra""],""witness"":{""kind"":""file"",""locator"":""translation/TRANSLATION_MANIFEST.jsonl:diffyqs.v6.11.logical.u000970"",""sha256"":""sha256:0e4b551c6b751350cae7fd65846409f7c97aa96691e35ebbfc6fb9614a3cfe52""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.4-complete""}"
